iso_code,date,total_vaccinations,daily_vaccinations,country,moving_average_new_vaccinations
MDV,2021-07-08,537803.0,4164.0,Maldives,2021.2857142857142
MDV,2021-07-09,539092.0,4303.0,Maldives,2511.0
MDV,2021-07-10,0.0,5299.0,Maldives,3152.8571428571427
MDV,2021-07-11,554371.0,6024.0,Maldives,3872.285714285714
MDV,2021-07-12,561748.0,6345.0,Maldives,4552.142857142857
MDV,2021-07-13,566553.0,6078.0,Maldives,5074.857142857143
MDV,2021-07-14,571291.0,5767.0,Maldives,5425.714285714285
MDV,2021-07-15,575737.0,5419.0,Maldives,5605.0
MDV,2021-07-16,576436.0,5335.0,Maldives,5752.428571428572
MDV,2021-07-17,579301.0,4653.0,Maldives,5660.142857142857
MDV,2021-07-18,0.0,3658.0,Maldives,5322.142857142857
MDV,2021-07-19,580648.0,2700.0,Maldives,4801.428571428572
MDV,2021-07-20,0.0,2058.0,Maldives,4227.142857142857
MDV,2021-07-21,581272.0,1426.0,Maldives,3607.0
MDV,2021-07-22,581726.0,856.0,Maldives,2955.1428571428573
MDV,2021-07-23,582029.0,799.0,Maldives,2307.1428571428573
MDV,2021-07-24,582341.0,434.0,Maldives,1704.4285714285713
MDV,2021-07-25,0.0,388.0,Maldives,1237.2857142857142
MDV,2021-07-26,583034.0,341.0,Maldives,900.2857142857143
MDV,2021-07-27,583651.0,384.0,Maldives,661.1428571428571
MDV,2021-07-28,584661.0,484.0,Maldives,526.5714285714286
MDV,2021-07-29,0.0,563.0,Maldives,484.7142857142857
MDV,2021-07-30,586677.0,664.0,Maldives,465.42857142857144
MDV,2021-07-31,590954.0,1230.0,Maldives,579.1428571428571
MDV,2021-08-01,595120.0,1776.0,Maldives,777.4285714285714
MDV,2021-08-02,600009.0,2425.0,Maldives,1075.142857142857
MDV,2021-08-03,604808.0,3022.0,Maldives,1452.0
MDV,2021-08-04,607932.0,3324.0,Maldives,1857.7142857142858
MDV,2021-08-05,0.0,3475.0,Maldives,2273.714285714286
MDV,2021-08-06,612056.0,3626.0,Maldives,2696.8571428571427
MDV,2021-08-07,614833.0,3411.0,Maldives,3008.4285714285716
MDV,2021-08-08,617585.0,3209.0,Maldives,3213.1428571428573
MDV,2021-08-09,620415.0,2915.0,Maldives,3283.1428571428573
MDV,2021-08-10,631716.0,3844.0,Maldives,3400.5714285714284
MDV,2021-08-11,633914.0,3712.0,Maldives,3456.0
MDV,2021-08-12,636620.0,3804.0,Maldives,3503.0
MDV,2021-08-13,637157.0,3586.0,Maldives,3497.285714285714
MDV,2021-08-14,638940.0,3444.0,Maldives,3502.0
MDV,2021-08-15,645008.0,3918.0,Maldives,3603.285714285714
MDV,2021-08-16,650690.0,4325.0,Maldives,3804.714285714286
MDV,2021-08-17,653886.0,3167.0,Maldives,3708.0
MDV,2021-08-18,657203.0,3327.0,Maldives,3653.0
MDV,2021-08-19,662392.0,3682.0,Maldives,3635.5714285714284
MDV,2021-08-20,663265.0,3730.0,Maldives,3656.1428571428573
MDV,2021-08-21,667225.0,4041.0,Maldives,3741.4285714285716
MDV,2021-08-22,672365.0,3908.0,Maldives,3740.0
MDV,2021-08-23,676694.0,3715.0,Maldives,3652.8571428571427
MDV,2021-08-24,679806.0,3703.0,Maldives,3729.4285714285716
MDV,2021-08-25,681050.0,3407.0,Maldives,3740.8571428571427
MDV,2021-08-26,682823.0,2919.0,Maldives,3631.8571428571427
MDV,2021-08-27,683091.0,2832.0,Maldives,3503.5714285714284
MDV,2021-08-28,684200.0,2425.0,Maldives,3272.714285714286
MDV,2021-08-29,684946.0,1797.0,Maldives,2971.1428571428573
MDV,2021-08-30,685802.0,1301.0,Maldives,2626.285714285714
MDV,2021-08-31,686956.0,1021.0,Maldives,2243.1428571428573
MEX,2021-01-01,0.0,4051.0,Mexico,2687.1428571428573
MEX,2021-01-02,0.0,4407.0,Mexico,3131.0
MEX,2021-01-03,0.0,4763.0,Mexico,3625.714285714286
MEX,2021-01-04,43960.0,4912.0,Mexico,4089.714285714286
MEX,2021-01-05,48236.0,4244.0,Mexico,4250.142857142857
MEX,2021-01-06,53185.0,4027.0,Mexico,4299.857142857143
MEX,2021-01-07,58402.0,4230.0,Mexico,4376.285714285715
MEX,2021-01-08,67468.0,4984.0,Mexico,4509.571428571428
MEX,2021-01-09,74794.0,5488.0,Mexico,4664.0
MEX,2021-01-10,81300.0,5876.0,Mexico,4823.0
MEX,2021-01-11,87060.0,6157.0,Mexico,5000.857142857143
MEX,2021-01-12,92879.0,6378.0,Mexico,5305.714285714285
MEX,2021-01-13,192567.0,19912.0,Mexico,7575.0
MEX,2021-01-14,329983.0,38797.0,Mexico,12513.142857142857
MEX,2021-01-15,417375.0,49987.0,Mexico,18942.14285714286
MEX,2021-01-16,463246.0,55493.0,Mexico,26085.714285714286
MEX,2021-01-17,472142.0,55835.0,Mexico,33222.71428571428
MEX,2021-01-18,492529.0,57924.0,Mexico,40618.0
MEX,2021-01-19,498122.0,57892.0,Mexico,47977.142857142855
MEX,2021-01-20,501030.0,44066.0,Mexico,51427.71428571428
MEX,2021-01-21,552335.0,31765.0,Mexico,50423.142857142855
MEX,2021-01-22,614808.0,28205.0,Mexico,47311.42857142857
MEX,2021-01-23,618768.0,22217.0,Mexico,42557.71428571428
MEX,2021-01-24,629626.0,22498.0,Mexico,37795.28571428572
MEX,2021-01-25,645105.0,21797.0,Mexico,32634.285714285714
MEX,2021-01-26,652319.0,22028.0,Mexico,27510.85714285714
MEX,2021-01-27,656044.0,22145.0,Mexico,24379.285714285714
MEX,2021-01-28,657842.0,15072.0,Mexico,21994.571428571428
MEX,2021-01-29,662217.0,6773.0,Mexico,18932.85714285714
MEX,2021-01-30,670307.0,7363.0,Mexico,16810.85714285714
MEX,2021-01-31,673327.0,6243.0,Mexico,14488.714285714286
MEX,2021-02-01,675202.0,4300.0,Mexico,11989.142857142857
MEX,2021-02-02,677539.0,3603.0,Mexico,9357.0
MEX,2021-02-03,686601.0,4365.0,Mexico,6817.0
MEX,2021-02-04,695088.0,5321.0,Mexico,5424.0
MEX,2021-02-05,700316.0,5443.0,Mexico,5234.0
MEX,2021-02-06,710198.0,5699.0,Mexico,4996.285714285715
MEX,2021-02-07,713517.0,5741.0,Mexico,4924.571428571428
MEX,2021-02-08,717820.0,6088.0,Mexico,5180.0
MEX,2021-02-09,0.0,6246.0,Mexico,5557.571428571428
MEX,2021-02-10,724707.0,5444.0,Mexico,5711.714285714285
MEX,2021-02-11,725447.0,4337.0,Mexico,5571.142857142857
MEX,2021-02-12,726002.0,3669.0,Mexico,5317.714285714285
MEX,2021-02-13,726313.0,2302.0,Mexico,4832.428571428572
MEX,2021-02-14,0.0,3497.0,Mexico,4511.857142857143
MEX,2021-02-15,749682.0,4552.0,Mexico,4292.428571428572
MEX,2021-02-16,915383.0,27731.0,Mexico,7361.714285714285
MEX,2021-02-17,1058139.0,47633.0,Mexico,13388.714285714286
MEX,2021-02-18,1318055.0,84658.0,Mexico,24863.14285714286
MEX,2021-02-19,1574158.0,121165.0,Mexico,41648.28571428572
MEX,2021-02-20,1656304.0,132856.0,Mexico,60298.857142857145
MEX,2021-02-21,1689158.0,135880.0,Mexico,79210.71428571429
MEX,2021-02-22,1733404.0,140532.0,Mexico,98636.42857142857
MEX,2021-02-23,1801156.0,126539.0,Mexico,112751.85714285714
MEX,2021-02-24,1900784.0,120378.0,Mexico,123144.0
MEX,2021-02-25,2088813.0,110108.0,Mexico,126779.71428571429
MEX,2021-02-26,2271032.0,99553.0,Mexico,123692.28571428571
MEX,2021-02-27,2383411.0,103872.0,Mexico,119551.71428571429
MEX,2021-02-28,2455095.0,109420.0,Mexico,115771.71428571429
MEX,2021-03-01,2526863.0,113351.0,Mexico,111888.71428571429
MEX,2021-03-02,2583435.0,111754.0,Mexico,109776.57142857143
MEX,2021-03-03,2633580.0,104685.0,Mexico,107534.71428571429
MEX,2021-03-04,2676035.0,83889.0,Mexico,103789.14285714286
MEX,2021-03-05,2731900.0,65838.0,Mexico,98972.71428571429
MEX,2021-03-06,2765805.0,54628.0,Mexico,91937.85714285714
MEX,2021-03-07,2793106.0,48287.0,Mexico,83204.57142857143
MEX,2021-03-08,2849630.0,46110.0,Mexico,73598.71428571429
MEX,2021-03-09,3100868.0,73919.0,Mexico,68193.71428571429
MEX,2021-03-10,3488000.0,122060.0,Mexico,70675.85714285714
MEX,2021-03-11,3800000.0,160566.0,Mexico,81629.71428571429
MEX,2021-03-12,4005131.0,181890.0,Mexico,98208.57142857143
MEX,2021-03-13,4214294.0,206927.0,Mexico,119965.57142857143
MEX,2021-03-14,4339926.0,220974.0,Mexico,144635.14285714287
MEX,2021-03-15,4404608.0,222140.0,Mexico,169782.2857142857
MEX,2021-03-16,4530784.0,204274.0,Mexico,188404.42857142858
MEX,2021-03-17,4737622.0,178517.0,Mexico,196469.7142857143
MEX,2021-03-18,4947522.0,163932.0,Mexico,196950.57142857142
MEX,2021-03-19,5186751.0,168803.0,Mexico,195081.0
MEX,2021-03-20,5459014.0,177817.0,Mexico,190922.42857142858
MEX,2021-03-21,5612291.0,181766.0,Mexico,185321.2857142857
MEX,2021-03-22,5781359.0,196679.0,Mexico,181684.0
MEX,2021-03-23,5926967.0,199455.0,Mexico,180995.57142857142
MEX,2021-03-24,6119298.0,197382.0,Mexico,183690.57142857142
MEX,2021-03-25,6243886.0,185195.0,Mexico,186728.14285714287
MEX,2021-03-26,6487170.0,185774.0,Mexico,189152.57142857142
MEX,2021-03-27,6724789.0,180825.0,Mexico,189582.2857142857
MEX,2021-03-28,6852596.0,177186.0,Mexico,188928.0
MEX,2021-03-29,7018449.0,176727.0,Mexico,186077.7142857143
MEX,2021-03-30,7404912.0,211135.0,Mexico,187746.2857142857
MEX,2021-03-31,7851053.0,247394.0,Mexico,194890.85714285713
MEX,2021-04-01,0.0,286266.0,Mexico,209329.57142857142
MEX,2021-04-02,8644446.0,308182.0,Mexico,226816.42857142858
MEX,2021-04-03,8987190.0,323200.0,Mexico,247155.7142857143
MEX,2021-04-04,9036000.0,311915.0,Mexico,266402.71428571426
MEX,2021-04-05,9287405.0,324137.0,Mexico,287461.28571428574
MEX,2021-04-06,9675517.0,324372.0,Mexico,303638.0
MEX,2021-04-07,10089420.0,319767.0,Mexico,313977.0
MEX,2021-04-08,10642873.0,342160.0,Mexico,321961.85714285716
MEX,2021-04-09,10984869.0,334346.0,Mexico,325699.5714285714
MEX,2021-04-10,11204183.0,316713.0,Mexico,324772.85714285716
MEX,2021-04-11,11395137.0,337020.0,Mexico,328359.28571428574
MEX,2021-04-12,11703164.0,345108.0,Mexico,331355.14285714284
MEX,2021-04-13,12407625.0,390301.0,Mexico,340773.5714285714
MEX,2021-04-14,12912963.0,403363.0,Mexico,352715.85714285716
MEX,2021-04-15,13421708.0,396976.0,Mexico,360546.71428571426
MEX,2021-04-16,13978181.0,427616.0,Mexico,373871.0
MEX,2021-04-17,14240830.0,433807.0,Mexico,390598.71428571426
MEX,2021-04-18,14368074.0,424705.0,Mexico,403125.14285714284
MEX,2021-04-19,14571509.0,409764.0,Mexico,412361.71428571426
MEX,2021-04-20,15003610.0,370855.0,Mexico,409583.71428571426
MEX,2021-04-21,15477517.0,366365.0,Mexico,404298.28571428574
MEX,2021-04-22,15874809.0,350443.0,Mexico,397650.71428571426
MEX,2021-04-23,16214484.0,319472.0,Mexico,382201.5714285714
MEX,2021-04-24,16410034.0,309886.0,Mexico,364498.5714285714
MEX,2021-04-25,16501739.0,304809.0,Mexico,347370.5714285714
MEX,2021-04-26,16687189.0,302240.0,Mexico,332010.0
MEX,2021-04-27,0.0,288426.0,Mexico,320234.4285714286
MEX,2021-04-28,17357993.0,268639.0,Mexico,306273.5714285714
MEX,2021-04-29,17718806.0,263428.0,Mexico,293842.85714285716
MEX,2021-04-30,18080005.0,266503.0,Mexico,286275.85714285716
MEX,2021-05-01,18326726.0,273813.0,Mexico,281122.5714285714
MEX,2021-05-02,18471669.0,281419.0,Mexico,277781.14285714284
MEX,2021-05-03,18827623.0,305776.0,Mexico,278286.28571428574
MEX,2021-05-04,19340234.0,331092.0,Mexico,284381.4285714286
MEX,2021-05-05,19951121.0,370447.0,Mexico,298925.4285714286
MEX,2021-05-06,20540830.0,403146.0,Mexico,318885.14285714284
MEX,2021-05-07,21008618.0,418373.0,Mexico,340580.85714285716
MEX,2021-05-08,21228359.0,414519.0,Mexico,360681.71428571426
MEX,2021-05-09,21300414.0,404106.0,Mexico,378208.4285714286
MEX,2021-05-10,0.0,373889.0,Mexico,387938.85714285716
MEX,2021-05-11,21589272.0,321291.0,Mexico,386538.71428571426
MEX,2021-05-12,21986456.0,290762.0,Mexico,375155.14285714284
MEX,2021-05-13,22413285.0,267494.0,Mexico,355776.28571428574
MEX,2021-05-14,0.0,236628.0,Mexico,329812.71428571426
MEX,2021-05-15,0.0,241197.0,Mexico,305052.4285714286
MEX,2021-05-16,23168462.0,266864.0,Mexico,285446.4285714286
MEX,2021-05-17,23301884.0,265292.0,Mexico,269932.5714285714
MEX,2021-05-18,0.0,310474.0,Mexico,268387.28571428574
MEX,2021-05-19,24223297.0,319549.0,Mexico,272499.71428571426
MEX,2021-05-20,24988066.0,367826.0,Mexico,286832.85714285716
MEX,2021-05-21,25626413.0,423057.0,Mexico,313465.5714285714
MEX,2021-05-22,26148948.0,461745.0,Mexico,344972.4285714286
MEX,2021-05-23,26478866.0,472915.0,Mexico,374408.28571428574
MEX,2021-05-24,26655760.0,479125.0,Mexico,404955.85714285716
MEX,2021-05-25,26953788.0,455885.0,Mexico,425728.85714285716
MEX,2021-05-26,27709853.0,498079.0,Mexico,451233.14285714284
MEX,2021-05-27,0.0,498123.0,Mexico,469847.0
MEX,2021-05-28,29239997.0,516226.0,Mexico,483156.85714285716
MEX,2021-05-29,29861331.0,530340.0,Mexico,492956.14285714284
MEX,2021-05-30,30293682.0,544974.0,Mexico,503250.28571428574
MEX,2021-05-31,30477703.0,545992.0,Mexico,512802.71428571426
MEX,2021-06-01,30990908.0,576731.0,Mexico,530066.4285714285
MEX,2021-06-02,31811931.0,586011.0,Mexico,542628.1428571428
MEX,2021-06-03,32874857.0,628562.0,Mexico,561262.2857142857
MEX,2021-06-04,33779982.0,648569.0,Mexico,580168.4285714285
MEX,2021-06-05,34457602.0,656610.0,Mexico,598207.0
MEX,2021-06-06,34457602.0,594846.0,Mexico,605331.5714285715
MEX,2021-06-07,34658545.0,597263.0,Mexico,612656.0
MEX,2021-06-08,35166248.0,596477.0,Mexico,615476.8571428572
MEX,2021-06-09,36164011.0,621726.0,Mexico,620579.0
MEX,2021-06-10,36430953.0,508014.0,Mexico,603357.8571428572
MEX,2021-06-11,36983641.0,457666.0,Mexico,576086.0
MEX,2021-06-12,37294959.0,405337.0,Mexico,540189.8571428572
MEX,2021-06-13,37521976.0,437768.0,Mexico,517750.14285714284
MEX,2021-06-14,37803462.0,449274.0,Mexico,496608.85714285716
MEX,2021-06-15,38248562.0,440331.0,Mexico,474302.28571428574
MEX,2021-06-16,38633462.0,352779.0,Mexico,435881.28571428574
MEX,2021-06-17,39153336.0,388912.0,Mexico,418866.71428571426
MEX,2021-06-18,39623088.0,377064.0,Mexico,407352.14285714284
MEX,2021-06-19,40031327.0,390910.0,Mexico,405291.14285714284
MEX,2021-06-20,40227974.0,386571.0,Mexico,397977.28571428574
MEX,2021-06-21,40700954.0,413927.0,Mexico,392927.71428571426
MEX,2021-06-22,41368066.0,445643.0,Mexico,393686.5714285714
MEX,2021-06-23,42155839.0,503197.0,Mexico,415174.85714285716
MEX,2021-06-24,42791467.0,519733.0,Mexico,433863.5714285714
MEX,2021-06-25,43369096.0,535144.0,Mexico,456446.4285714286
MEX,2021-06-26,43753814.0,531784.0,Mexico,476571.28571428574
MEX,2021-06-27,43912990.0,526431.0,Mexico,496551.28571428574
MEX,2021-06-28,44385584.0,526376.0,Mexico,512615.4285714286
MEX,2021-06-29,45113218.0,535022.0,Mexico,525383.8571428572
MEX,2021-06-30,45898210.0,534624.0,Mexico,529873.4285714285
MEX,2021-07-01,46451716.0,522893.0,Mexico,530324.8571428572
MEX,2021-07-02,46945511.0,510916.0,Mexico,526863.7142857143
MEX,2021-07-03,0.0,473956.0,Mexico,518602.5714285714
MEX,2021-07-04,47197494.0,469215.0,Mexico,510428.85714285716
MEX,2021-07-05,47739783.0,479171.0,Mexico,503685.28571428574
MEX,2021-07-06,48499324.0,483729.0,Mexico,496357.71428571426
MEX,2021-07-07,49202252.0,472006.0,Mexico,487412.28571428574
MEX,2021-07-08,49857020.0,486472.0,Mexico,482209.28571428574
MEX,2021-07-09,50362218.0,488101.0,Mexico,478950.0
MEX,2021-07-10,50698518.0,518145.0,Mexico,485262.71428571426
MEX,2021-07-11,50817979.0,517212.0,Mexico,492119.4285714286
MEX,2021-07-12,51331578.0,513114.0,Mexico,496968.4285714286
MEX,2021-07-13,51986413.0,498156.0,Mexico,499029.4285714286
MEX,2021-07-14,52704960.0,500387.0,Mexico,503083.85714285716
MEX,2021-07-15,53342673.0,497950.0,Mexico,504723.5714285714
MEX,2021-07-16,53915023.0,507544.0,Mexico,507501.14285714284
MEX,2021-07-17,54282399.0,511983.0,Mexico,506620.85714285716
MEX,2021-07-18,54542551.0,532082.0,Mexico,508745.14285714284
MEX,2021-07-19,0.0,499080.0,Mexico,506740.28571428574
MEX,2021-07-20,55107724.0,445902.0,Mexico,499275.4285714286
MEX,2021-07-21,55911861.0,458129.0,Mexico,493238.5714285714
MEX,2021-07-22,56872930.0,504322.0,Mexico,494148.85714285716
MEX,2021-07-23,58249143.0,619160.0,Mexico,510094.0
MEX,2021-07-24,59580006.0,756801.0,Mexico,545068.0
MEX,2021-07-25,60558289.0,859391.0,Mexico,591826.4285714285
MEX,2021-07-26,60885690.0,865793.0,Mexico,644214.0
MEX,2021-07-27,61858631.0,964415.0,Mexico,718287.2857142857
MEX,2021-07-28,63313209.0,1057335.0,Mexico,803888.1428571428
MEX,2021-07-29,64489596.0,1088095.0,Mexico,887284.2857142857
MEX,2021-07-30,65631680.0,1054648.0,Mexico,949496.8571428572
MEX,2021-07-31,66712486.0,1018926.0,Mexico,986943.2857142857
MEX,2021-08-01,67355342.0,971008.0,Mexico,1002888.5714285715
MEX,2021-08-02,67594385.0,958385.0,Mexico,1016116.0
MEX,2021-08-03,68089659.0,890147.0,Mexico,1005506.2857142857
MEX,2021-08-04,68825948.0,787534.0,Mexico,966963.2857142857
MEX,2021-08-05,69820231.0,761519.0,Mexico,920309.5714285715
MEX,2021-08-06,70808386.0,739529.0,Mexico,875292.5714285715
MEX,2021-08-07,0.0,645599.0,Mexico,821960.1428571428
MEX,2021-08-08,71654978.0,614234.0,Mexico,770992.4285714285
MEX,2021-08-09,72132661.0,648325.0,Mexico,726698.1428571428
MEX,2021-08-10,72488230.0,628367.0,Mexico,689301.0
MEX,2021-08-11,72986350.0,594343.0,Mexico,661702.2857142857
MEX,2021-08-12,73771750.0,564503.0,Mexico,633557.1428571428
MEX,2021-08-13,74802779.0,570628.0,Mexico,609428.4285714285
MEX,2021-08-14,75780229.0,649792.0,Mexico,610027.4285714285
MEX,2021-08-15,76587422.0,704635.0,Mexico,622941.8571428572
MEX,2021-08-16,77225451.0,727541.0,Mexico,634258.4285714285
MEX,2021-08-17,77573466.0,726462.0,Mexico,648272.0
MEX,2021-08-18,78765073.0,825532.0,Mexico,681299.0
MEX,2021-08-19,79399398.0,803950.0,Mexico,715505.7142857143
MEX,2021-08-20,79933762.0,732998.0,Mexico,738701.4285714285
MEX,2021-08-21,80404167.0,660563.0,Mexico,740240.1428571428
MEX,2021-08-22,80683665.0,585178.0,Mexico,723174.8571428572
MEX,2021-08-23,80886612.0,523023.0,Mexico,693958.0
MEX,2021-08-24,81274760.0,528756.0,Mexico,665714.2857142857
MEX,2021-08-25,81923702.0,451233.0,Mexico,612243.0
MEX,2021-08-26,82678717.0,468474.0,Mexico,564317.8571428572
MEX,2021-08-27,83433577.0,499974.0,Mexico,531028.7142857143
MEX,2021-08-28,84026447.0,517469.0,Mexico,510586.71428571426
MEX,2021-08-29,84379551.0,527984.0,Mexico,502416.14285714284
MEX,2021-08-30,84549082.0,523210.0,Mexico,502442.85714285716
MEX,2021-08-31,84946443.0,524526.0,Mexico,501838.5714285714
MKD,2021-02-23,0.0,189.0,North Macedonia,189.0
MKD,2021-02-24,0.0,189.0,North Macedonia,189.0
MKD,2021-02-25,0.0,189.0,North Macedonia,189.0
MKD,2021-02-26,0.0,189.0,North Macedonia,189.0
MKD,2021-02-27,0.0,189.0,North Macedonia,189.0
MKD,2021-02-28,0.0,189.0,North Macedonia,189.0
MKD,2021-03-01,0.0,189.0,North Macedonia,189.0
MKD,2021-03-02,0.0,189.0,North Macedonia,189.0
MKD,2021-03-03,0.0,189.0,North Macedonia,189.0
MKD,2021-03-04,0.0,189.0,North Macedonia,189.0
MKD,2021-03-05,0.0,189.0,North Macedonia,189.0
MKD,2021-03-06,0.0,189.0,North Macedonia,189.0
MKD,2021-03-07,0.0,189.0,North Macedonia,189.0
MKD,2021-03-08,0.0,189.0,North Macedonia,189.0
MKD,2021-03-09,0.0,189.0,North Macedonia,189.0
MKD,2021-03-10,0.0,189.0,North Macedonia,189.0
MKD,2021-03-11,0.0,189.0,North Macedonia,189.0
MKD,2021-03-12,0.0,189.0,North Macedonia,189.0
MKD,2021-03-13,0.0,189.0,North Macedonia,189.0
MKD,2021-03-14,0.0,189.0,North Macedonia,189.0
MKD,2021-03-15,0.0,189.0,North Macedonia,189.0
MKD,2021-03-16,5300.0,189.0,North Macedonia,189.0
MKD,2021-03-17,0.0,185.0,North Macedonia,188.42857142857142
MKD,2021-03-18,0.0,182.0,North Macedonia,187.42857142857142
MKD,2021-03-19,0.0,178.0,North Macedonia,185.85714285714286
MKD,2021-03-20,0.0,174.0,North Macedonia,183.71428571428572
MKD,2021-03-21,0.0,170.0,North Macedonia,181.0
MKD,2021-03-22,0.0,166.0,North Macedonia,177.71428571428572
MKD,2021-03-23,0.0,162.0,North Macedonia,173.85714285714286
MKD,2021-03-24,0.0,162.0,North Macedonia,170.57142857142858
MKD,2021-03-25,0.0,162.0,North Macedonia,167.71428571428572
MKD,2021-03-26,0.0,162.0,North Macedonia,165.42857142857142
MKD,2021-03-27,0.0,162.0,North Macedonia,163.71428571428572
MKD,2021-03-28,0.0,162.0,North Macedonia,162.57142857142858
MKD,2021-03-29,0.0,162.0,North Macedonia,162.0
MKD,2021-03-30,0.0,162.0,North Macedonia,162.0
MKD,2021-03-31,7735.0,162.0,North Macedonia,162.0
MKD,2021-04-01,0.0,186.0,North Macedonia,165.42857142857142
MKD,2021-04-02,8398.0,211.0,North Macedonia,172.42857142857142
MKD,2021-04-03,9003.0,274.0,North Macedonia,188.42857142857142
MKD,2021-04-04,0.0,468.0,North Macedonia,232.14285714285714
MKD,2021-04-05,12052.0,663.0,North Macedonia,303.7142857142857
MKD,2021-04-06,0.0,880.0,North Macedonia,406.2857142857143
MKD,2021-04-07,15419.0,1098.0,North Macedonia,540.0
MKD,2021-04-08,18261.0,1456.0,North Macedonia,721.4285714285714
MKD,2021-04-09,21333.0,1848.0,North Macedonia,955.2857142857143
MKD,2021-04-10,24020.0,2145.0,North Macedonia,1222.5714285714287
MKD,2021-04-11,0.0,2070.0,North Macedonia,1451.4285714285713
MKD,2021-04-12,26014.0,1995.0,North Macedonia,1641.7142857142858
MKD,2021-04-13,29263.0,2218.0,North Macedonia,1832.857142857143
MKD,2021-04-14,31460.0,2292.0,North Macedonia,2003.4285714285713
MKD,2021-04-15,0.0,2397.0,North Macedonia,2137.8571428571427
MKD,2021-04-16,38626.0,2470.0,North Macedonia,2226.714285714286
MKD,2021-04-17,0.0,2111.0,North Macedonia,2221.8571428571427
MKD,2021-04-18,38971.0,1993.0,North Macedonia,2210.8571428571427
MKD,2021-04-19,41421.0,2201.0,North Macedonia,2240.285714285714
MKD,2021-04-20,0.0,1852.0,North Macedonia,2188.0
MKD,2021-04-21,43032.0,1653.0,North Macedonia,2096.714285714286
MKD,2021-04-22,44974.0,1419.0,North Macedonia,1957.0
MKD,2021-04-23,0.0,1252.0,North Macedonia,1783.0
MKD,2021-04-24,49804.0,1572.0,North Macedonia,1706.0
MKD,2021-04-25,51853.0,1840.0,North Macedonia,1684.142857142857
MKD,2021-04-26,53193.0,1682.0,North Macedonia,1610.0
MKD,2021-04-27,55926.0,1957.0,North Macedonia,1625.0
MKD,2021-04-28,0.0,2112.0,North Macedonia,1690.5714285714287
MKD,2021-04-29,0.0,2105.0,North Macedonia,1788.5714285714287
MKD,2021-04-30,61603.0,2031.0,North Macedonia,1899.857142857143
MKD,2021-05-01,0.0,1846.0,North Macedonia,1939.0
MKD,2021-05-02,0.0,1713.0,North Macedonia,1920.857142857143
MKD,2021-05-03,0.0,1682.0,North Macedonia,1920.857142857143
MKD,2021-05-04,66086.0,1451.0,North Macedonia,1848.5714285714287
MKD,2021-05-05,74076.0,2323.0,North Macedonia,1878.7142857142858
MKD,2021-05-06,0.0,3144.0,North Macedonia,2027.142857142857
MKD,2021-05-07,0.0,3965.0,North Macedonia,2303.4285714285716
MKD,2021-05-08,97004.0,4897.0,North Macedonia,2739.285714285714
MKD,2021-05-09,107978.0,6305.0,North Macedonia,3395.285714285714
MKD,2021-05-10,145043.0,11440.0,North Macedonia,4789.285714285715
MKD,2021-05-11,160425.0,13477.0,North Macedonia,6507.285714285715
MKD,2021-05-12,175348.0,14467.0,North Macedonia,8242.142857142857
MKD,2021-05-13,0.0,14708.0,North Macedonia,9894.142857142857
MKD,2021-05-14,0.0,14948.0,North Macedonia,11463.142857142857
MKD,2021-05-15,203324.0,15189.0,North Macedonia,12933.42857142857
MKD,2021-05-16,0.0,13806.0,North Macedonia,14005.0
MKD,2021-05-17,0.0,8697.0,North Macedonia,13613.142857142857
MKD,2021-05-18,207219.0,6685.0,North Macedonia,12642.857142857143
MKD,2021-05-19,219977.0,6376.0,North Macedonia,11487.0
MKD,2021-05-20,232485.0,6830.0,North Macedonia,10361.57142857143
MKD,2021-05-21,244518.0,7217.0,North Macedonia,9257.142857142857
MKD,2021-05-22,255259.0,7419.0,North Macedonia,8147.142857142857
MKD,2021-05-23,259577.0,7851.0,North Macedonia,7296.428571428572
MKD,2021-05-24,0.0,8027.0,North Macedonia,7200.714285714285
MKD,2021-05-25,0.0,8203.0,North Macedonia,7417.571428571428
MKD,2021-05-26,267167.0,6741.0,North Macedonia,7469.714285714285
MKD,2021-05-27,278619.0,6591.0,North Macedonia,7435.571428571428
MKD,2021-05-28,290829.0,6616.0,North Macedonia,7349.714285714285
MKD,2021-05-29,304904.0,7092.0,North Macedonia,7303.0
MKD,2021-05-30,0.0,7252.0,North Macedonia,7217.428571428572
MKD,2021-05-31,315781.0,7668.0,North Macedonia,7166.142857142857
MKD,2021-06-01,331034.0,9485.0,North Macedonia,7349.285714285715
MKD,2021-06-02,346931.0,11395.0,North Macedonia,8014.142857142857
MKD,2021-06-03,362710.0,12013.0,North Macedonia,8788.714285714286
MKD,2021-06-04,369661.0,11262.0,North Macedonia,9452.42857142857
MKD,2021-06-05,384466.0,11366.0,North Macedonia,10063.0
MKD,2021-06-06,399962.0,12803.0,North Macedonia,10856.0
MKD,2021-06-07,0.0,12794.0,North Macedonia,11588.285714285714
MKD,2021-06-08,410711.0,11382.0,North Macedonia,11859.285714285714
MKD,2021-06-09,420821.0,10556.0,North Macedonia,11739.42857142857
MKD,2021-06-10,431174.0,9781.0,North Macedonia,11420.57142857143
MKD,2021-06-11,442928.0,10467.0,North Macedonia,11307.0
MKD,2021-06-12,0.0,8804.0,North Macedonia,10941.0
MKD,2021-06-13,0.0,7042.0,North Macedonia,10118.0
